gppd_idnr,name,country,country_long,latitude,longitude,
WRI1026350,Nagda Hills Wind Energy project,IND,India,22.8985,76.0718,
WRI1026064,Nagercoli Wind Farm,IND,India,8.1784,77.6873,
WKS0067263,Nagla,IND,India,29.8595,75.1924,
WKS0067261,Nagwar,IND,India,17.8728,77.732,
WRI1026176,Naini Solar Power Plant,IND,India,25.3723,81.8717,
WRI1026351,Nallakonda Wind Farm,IND,India,14.1651,77.5713,
WKS0068591,Nallur,IND,India,12.84,76.375,
WKS0067096,Nandipet Acme,IND,India,18.863,78.182,
WKS0068249,Nandipet SD,IND,India,18.895,78.201,
WKS0072808,Nangla,IND,India,29.859,75.21,
WKS0067060,Naragund,IND,India,15.788,75.496,
WKS0069875,Narayangarh,IND,India,24.255,75.025,
WKS0068248,Narayankhed,IND,India,18.002,77.734,
WRI1026352,Nargund Wind Farm,IND,India,15.7319,75.3789,
WKS0068269,Narikudi,IND,India,9.568,78.31,
WKS0062519,Narmada canal,IND,India,22.351,73.19,
WKS0070857,Nasirpur,IND,India,26.074,79.556,
WKS0061809,Nayka,IND,India,23.651,71.699,
WKS0068259,Nednoor Cybercity,IND,India,17.058,78.466,
WKS0066857,Neemrana,IND,India,27.945,76.36,
WKS0067159,Neemuch,IND,India,24.688,75.13,
WKS0074073,Neerdigunta A,IND,India,17.838,78.017,
WKS0067277,Nellorepalem,IND,India,14.68,79.645,
WKS0066939,Neralakunte,IND,India,13.992,77.366,
WKS0069356,Neralakunte A,IND,India,13.9922,77.3618,
WKS0063018,Neyveli,IND,India,11.611,79.52,
WKS0068457,Neyveli NLC1,IND,India,11.623,79.532,
WKS0068458,Neyveli NLC2,IND,India,11.63,79.494,
WKS0067282,Nimbal Gulbarga A,IND,India,17.093,75.872,
WKS0067283,Nimbal Gulbarga B,IND,India,17.084,75.873,
WKS0064518,Nimbera,IND,India,25.65,74.87,
WKS0067113,Nirmal Acme,IND,India,19.133,78.242,
WKS0067119,Nirmal Mahindra,IND,India,19.048,78.288,
WRI1026177,Nokh - GGEL Solar Power Plant,IND,India,27.6007,72.2242,
WRI1026178,Nokh - Precision Technik Solar Power Plant,IND,India,27.5728,72.206,
WRI1026179,Nokha Daiya Solar Power Plant,IND,India,28.1371,72.9661,
WKS0065205,Nokha-Daiya Trimex,IND,India,28.137,72.967,
WRI1026065,NuPower Tirunelveli Wind Farm,IND,India,9.0737,77.4753,
IND0000310,OBRA,IND,India,24.4375,82.9655,
IND0000311,OBRA-A,IND,India,24.4448,82.9803,
WKS0068462,OF Medak,IND,India,17.514,78.141,
IND0000312,OMKARESHWAR,IND,India,22.2418,76.1619,
WRI1026091,ONGC Jerat Wind Farm,IND,India,26.818,71.0643,
WRI1026085,ONGC Kutch Wind Farm,IND,India,23.1689,68.6975,
WKS0070879,Orai,IND,India,26.005,79.515,
IND0000313,P.NALLUR CCGT,IND,India,11.0749,79.834,
IND0000314,PAGUTHAN,IND,India,21.78,72.979,
IND0000315,PAINAMPURAM,IND,India,14.3512,80.1431,
IND0000316,PAITHON,IND,India,19.4834,75.3696,
IND0000317,PALATANA CCPP,IND,India,23.4987,91.4385,
IND0000318,PALLIVASAL,IND,India,10.0314,77.0548,
IND0000319,PAMPORE GT,IND,India,34.004,74.9175,
IND0000320,PANCHET,IND,India,23.6815,86.7473,
IND0000321,PANIPAT,IND,India,29.3975,76.8763,
IND0000323,PANNIAR,IND,India,9.9731,77.0281,
IND0000324,PAPANASAM,IND,India,8.7065,77.3627,
IND0000325,PARAS,IND,India,20.7147,76.7948,
IND0000326,PARBATI-III,IND,India,31.7398,77.2576,
WRI1019954,PARBHANI GANGAKHED,IND,India,18.9057,76.7282,
IND0000540,PARE,IND,India,27.2387,93.8107,
IND0000327,PARICHA,IND,India,25.5124,78.7588,
IND0000328,PARLI,IND,India,18.8685,76.5254,
IND0000329,PARSEN_S VALLE,IND,India,11.3646,76.6045,
WRI1020017,PATALGANGA,IND,India,18.8834,73.1814,
IND0000330,PATHADI TPS PH -I,IND,India,22.2454,82.7246,
IND0000331,PATHRI,IND,India,29.9274,78.0415,
IND0000333,PAWANA,IND,India,18.6814,73.4948,
IND0000334,PEDDAPURAM CCGT(Samalkot),IND,India,17.0853,82.1283,
IND0000335,PENCH,IND,India,21.4813,79.2086,
IND0000336,PENNA AHOBELAM,IND,India,14.6859,77.7147,
IND0000337,PERIYAR,IND,India,9.6266,77.1905,
IND0000338,PIPAVAV CCCP,IND,India,20.8986,71.4693,
IND0000339,POCHAMPAD,IND,India,18.9766,78.2563,
IND0000340,PONG,IND,India,31.9667,75.9469,
IND0000341,PORINGALKUTTU,IND,India,10.3118,76.617,
IND0000342,PORINGALKUTTU L,IND,India,10.3118,76.617,
IND0000343,PRAGATI CCCP -III,IND,India,28.7962,77.0706,
IND0000344,PRAGATI CCGT,IND,India,28.6146,77.2528,
IND0000345,PRIYADARSHNI JURALA,IND,India,16.3328,77.7036,
IND0000346,PRYAGRAJ (BARA) TPP,IND,India,25.196,81.6594,
IND0000523,PULICHINTALA,IND,India,16.7739,80.0525,
WRI1019978,PUNE MILL,IND,India,18.2417,74.7531,
IND0000347,PURULIA PSS,IND,India,23.1975,86.097,
IND0000348,PYKARA,IND,India,11.5336,76.6011,
IND0000349,PYKARA ALIMATE,IND,India,11.5336,76.6011,
WKS0073284,PaSP} AR,IND,India,14.256,77.414,
WKS0066943,PaSP} Acme O1,IND,India,14.266,77.477,
WKS0068283,PaSP} Acme O2,IND,India,14.266,77.469,
WKS0066944,PaSP} Adani D1,IND,India,14.259,77.485,
WKS0066942,PaSP} Adani O1,IND,India,14.238,77.483,
WKS0066941,PaSP} Adani O2,IND,India,14.252,77.486,
WKS0066936,PaSP} Fortum O1,IND,India,14.243,77.467,
WKS0066937,PaSP} Fortum O2,IND,India,14.237,77.467,
WKS0066934,PaSP} Rattan,IND,India,14.231,77.461,
WKS0068381,PaSP} Renew 1,IND,India,14.251,77.457,
WKS0073488,PaSP} Renew 2,IND,India,14.284,77.4,
WKS0066945,PaSP} Tata D1,IND,India,14.252,77.475,
WKS0066935,PaSP} Tata O1,IND,India,14.237,77.45,
WKS0066938,PaSP} Tata O2,IND,India,14.246,77.453,
WKS0070817,Pachama,IND,India,23.815,77.895,
WKS0067160,Padliya,IND,India,24.788,75.085,
WKS0070755,Paithan,IND,India,19.49,75.415,
WKS0062067,Palaswade,IND,India,17.56,74.835,
WKS0068387,Palaswade 2,IND,India,17.561,74.827,
WKS0066940,Palavalli,IND,India,14.142,77.316,
WKS0064513,Palimarwar,IND,India,25.735,73.59,
WKS0070809,Palvai-Sheripally,IND,India,17.965,78.55,
WKS0067237,Pambur GRT 1,IND,India,9.4511,78.5748,
WKS0067242,Pambur GRT 2,IND,India,9.4533,78.5758,
WRI1026180,Panandhro Solar Power Plant,IND,India,23.6788,68.7653,
WKS0070888,Panipat,IND,India,29.389,76.871,
WKS0068272,Panwari,IND,India,25.46,79.465,
WKS0067258,Panyala,IND,India,17.742,78.142,
WKS0070771,Parashuramadevara Kote,IND,India,14.039,76.906,
WKS0068240,Parigi Global,IND,India,17.216,77.893,
WKS0068250,Parigi Minopharm,IND,India,17.232,77.865,
WKS0067256,Parigi SSJ,IND,India,17.167,77.915,
WKS0070753,Parli,IND,India,18.875,76.515,
WRI1026663,Patan Taluka Wind Farm,IND,India,17.2684,73.8368,
WKS0067262,Pathrala,IND,India,29.9846,74.7522,
WRI1026750,Patnaik Hatti Wind Farm,IND,India,21.1902,74.3795,
WRI1026751,Patnaik Jamnagar Wind Farm,IND,India,22.0983,70.2729,
WKS0070812,Patni,IND,India,22.125,87.34,
WRI1026181,Patodi Solar Power Plant,IND,India,26.0748,72.2677,
WKS0067296,Peddaumenthal,IND,India,17.2287,77.9762,
WKS0068216,Peravali,IND,India,16.7383,81.7631,
WKS0067061,Periyapattana,IND,India,12.392,76.175,
WRI1026182,Phagi Solar Power Plant,IND,India,26.5653,75.5622,
WKS0068593,Phalodi LNB,IND,India,27.11,72.34,
WKS0065808,Pokharapur,IND,India,17.82,75.58,
WRI1026183,Pokhran FVE Solar Power Plant,IND,India,26.8022,72.0078,
WKS0062584,Pokhran Seamless,IND,India,26.872,71.907,
WRI1026184,Pokhran THE Solar Power Plant,IND,India,26.7874,72.0099,
WKS0067239,Ponnusangampatti,IND,India,11.066,78.494,
WRI1026673,Powerica Jangi Vandjiya,IND,India,23.2478,70.5948,
WRI1026788,Powerica Kutch Wind Farm,IND,India,23.1897,70.6216,
WRI1026792,Powerica Theni Wind Farm,IND,India,9.9855,77.5777,
WRI1026791,Powerica Tirunelveli Wind Farm,IND,India,9.0198,77.4501,
WRI1026185,Pratapgarh Solar Power Plant,IND,India,23.3682,70.7432,
WRI1026186,Precious Solar Power Plant,IND,India,23.9151,71.9424,
WKS0070824,Puchakayala,IND,India,15.362,77.49,
WKS0067368,Pudukottai Aeon,IND,India,10.564,77.925,
WKS0062031,Pulivendula,IND,India,14.463,78.238,
WKS0066888,Punganur,IND,India,13.323,78.673,
WRI1026187,Punjawa - Sikh Wala Solar Power Plant,IND,India,30.0208,74.546,
WKS0070839,Pura Lakchhan,IND,India,24.985,82.18,
WKS0070840,Puraini,IND,India,25.75,79.78,
WKS0074134,Putluru,IND,India,13.906,78.179,
IND0000350,R.A.P.S.,IND,India,24.8747,75.6189,
IND0000351,R.P.SAGAR,IND,India,24.9174,75.5794,
WRI1019896,RABRIYAWAS CEMENT,IND,India,26.2984,74.1234,
IND0000354,RADHANAGRI,IND,India,16.4072,73.9616,
IND0000355,RAGHUNATHPUR TPP PH-I,IND,India,23.622,86.661,
IND0000356,RAICHUR,IND,India,16.3532,77.3422,
WRI1019929,RAICHUR STEEL,IND,India,16.3027,77.3608,
IND0000357,RAIGARH TPP,IND,India,21.9846,83.2331,
IND0000358,RAIKHEDA,IND,India,21.4499,81.8525,
WRI1019930,RAJASHREE CEMENT,IND,India,17.1427,77.1749,
IND0000359,RAJGHAT,IND,India,28.6361,77.2542,
IND0000360,RAJGHAT (MP),IND,India,24.7635,78.2322,
IND0000361,RAJIV GANDHI  TPS HISAR,IND,India,29.356,75.869,
WRI1019897,RAJPURA DARIBA MINE,IND,India,24.9643,74.1197,
IND0000362,RAJPURA TPP,IND,India,30.557,76.577,
WRI1019931,RAMANAGARAM MILL,IND,India,12.7145,77.4524,
IND0000363,RAMGANGA,IND,India,29.5169,78.7574,
IND0000364,RAMGARH GT,IND,India,27.336,70.538,
IND0000365,RAMMAM,IND,India,27.114,88.1376,
IND0000366,RAMPUR,IND,India,31.4,77.5927,
IND0000367,RANGANADI,IND,India,27.3426,93.8168,
IND0000368,RANGIT-III,IND,India,27.2949,88.2921,
WRI1019979,RANJANI MILL,IND,India,18.5354,76.245,
IND0000369,RANJIT SAGAR,IND,India,32.4404,75.7305,
WRI1019898,RAS CEMENT PLANT,IND,India,26.263,74.1878,
IND0000370,RATIJA TPP,IND,India,22.3404,82.493,
IND0000371,RATNAGIRI GAS,IND,India,17.5587,73.167,
IND0000372,RAYAL SEEMA,IND,India,14.704,78.4577,
IND0000373,RELIANCE ENERGY,IND,India,15.3771,73.877,
IND0000374,RENGALI,IND,India,21.2759,85.0355,
IND0000375,RIHAND,IND,India,24.027,82.7915,
IND0000376,RIHAND_Hydro,IND,India,24.1778,83.0361,
IND0000377,RITHALA CCCP,IND,India,28.7327,77.1016,
IND0000378,RMC MANGROL,IND,India,25.1732,75.832,
IND0000379,ROKHIA GT,IND,India,23.626,91.1948,
IND0000380,ROPAR,IND,India,31.0417,76.5847,
IND0000381,ROSA TPP PH - 1,IND,India,27.818,79.936,
WKS0069377,RUMS} Acme,IND,India,24.471,81.549,
WKS0069376,RUMS} Mahindra,IND,India,24.484,81.595,
WKS0069378,RUMS} Sprng,IND,India,24.469,81.581,
IND0000352,R_GUNDEM - B,IND,India,18.7695,79.4494,
IND0000353,R_GUNDEM STPS,IND,India,18.7572,79.456,
WKS0062595,Radhanpur,IND,India,23.8,71.605,
WKS0062064,Raghawa GAIL,IND,India,27.384,70.563,
WKS0064344,Raghawa IOC,IND,India,27.385,70.569,
WKS0066860,Raghawa IOC II,IND,India,27.385,70.569,
WKS0067065,Raibagh,IND,India,16.374,74.774,
WKS0068260,Rajapet Cybercity,IND,India,17.699,78.946,
WRI1026188,Rajgarh - NTPC Solar Power Plant,IND,India,23.9637,76.719,
WRI1026189,Rajgarh - Ujaas Solar Power Plant,IND,India,23.9796,76.7329,
WKS0068386,Rajpur,IND,India,21.43,81.305,
WRI1026190,Raksa Solar Power Plant,IND,India,25.4106,78.4805,
WRI1026191,Ram Tirath Jaga Solar Power Plant,IND,India,29.9619,75.1631,
WKS0067062,Ramadurg,IND,India,15.985,75.315,
WRI1026192,Ramagundam Solar Power Plant,IND,India,18.764,79.4873,
WKS0067136,Ramannapet,IND,India,17.285,79.146,
WKS0067015,Ramayampet SD,IND,India,18.125,78.488,
WKS0061950,Ramnad Welspun,IND,India,9.222,78.3485,
WKS0067085,Rangareddy Mytrah,IND,India,17.3494,78.178,
WKS0070765,Ranna-Belagali,IND,India,16.4,75.17,
WRI1026193,Rapar Khokhara Solar Power Plant,IND,India,23.2592,70.0097,
WRI1026194,Rasulpur Solar Power Plant,IND,India,27.9363,75.679,
WRI1026770,Ratedi Mondri Wind Farm,IND,India,26.8026,70.7736,
WRI1026195,Ravra - IOC Solar Power Plant,IND,India,27.4108,72.2164,
WRI1026196,Ravra - NWEPL Solar Power Plant,IND,India,27.4118,72.2127,
WRI1026197,Ravra - SEI Solar Power Plant,IND,India,27.4092,72.2193,
WRI1026198,Ravra - Welspun Solar Power Plant,IND,India,27.4137,72.1577,
WKS0061181,Rawra 10,IND,India,27.381,72.138,
WKS0061180,Rawra 20,IND,India,27.381,72.138,
WKS0072286,Rawra A,IND,India,27.396,72.231,
WKS0072287,Rawra B,IND,India,27.384,72.242,
WKS0061692,Rawra Tracker,IND,India,27.396,72.154,
WKS0061697,Rawra Viraj,IND,India,27.404,72.162,
WKS0063599,Rays Lohia,IND,India,27.898,72.951,
WKS0063596,Rays Saboo,IND,India,27.898,72.951,
WKS0064263,Regunathamadai,IND,India,9.5059,78.2486,
WRI1026752,Relaxo Footwear Kui Inda Wind Farm,IND,India,26.4586,72.4706,
WKS0067093,Renjal Solarpack,IND,India,18.79,77.918,
WKS0067001,Richa,IND,India,23.725,75.535,
WRI1026666,Roaring 40s Wind Farms (Khandke) Private Limited - Phase II,IND,India,19.1474,74.8763,
WKS0070822,Rohukurupalli,IND,India,14.11,78.786,
WRI1026199,Rojhani Solar Power Plant,IND,India,23.7025,75.9246,
WRI1026084,Rucha Soya Wind Farm,IND,India,23.0562,70.6004,
IND0000382,S.SAROVAR CHPH,IND,India,21.8376,73.7559,
IND0000383,S.SAROVAR RBPH,IND,India,21.8301,73.7501,
IND0000384,SABARIGIRI,IND,India,9.3098,77.0727,
IND0000385,SAGARDIGHI TPP,IND,India,24.3696,88.1046,
WRI1019980,SAHAKAR SHIROMANI,IND,India,17.708,75.1361,
IND0000386,SALAL I & II,IND,India,33.142,74.8097,
IND0000387,SALAYA TPP,IND,India,22.3049,69.7101,
IND0000388,SALORA,IND,India,22.49,82.6062,
IND0000389,SAMALPATTI DG,IND,India,12.2995,78.4038,
IND0000390,SAMAYANALLUR DG,IND,India,9.9751,78.0445,
WRI1019932,SAMEERWADI MILL,IND,India,16.3918,75.0411,
WRI1019981,SANGLI KRANTI,IND,India,17.1354,74.4272,
WRI1019982,SANGLI MIRAJ BIOMASS,IND,India,16.9171,74.4821,
WRI1019983,SANGLI VASANTDADA,IND,India,16.881,74.5898,
IND0000391,SANJAY BHABA,IND,India,31.2642,78.4835,
IND0000392,SANJAY GANDHI,IND,India,23.3026,81.0668,
WRI1019933,SANKESHWAR MILL,IND,India,16.2478,74.5003,
IND0000393,SANTALDIH,IND,India,23.6013,86.4666,
IND0000394,SARKARPATHY,IND,India,10.4558,76.8302,
IND0000395,SASAN UMPP,IND,India,23.9784,82.6275,
WRI1020009,SATNA CEMENT PLANT,IND,India,24.5959,80.858,
IND0000396,SATPURA,IND,India,22.11,78.173,
WRI1019984,SBT SUGAR,IND,India,19.6125,74.1924,
IND0000397,SEIONI TPP,IND,India,22.7355,79.9123,
IND0000524,SEMBCORP GAYATRI,IND,India,14.351,80.1443,
IND0000398,SENGULAM,IND,India,9.976,77.0309,
IND0000399,SERVALAR,IND,India,8.6895,77.3048,
IND0000400,SEWA-II,IND,India,32.6762,75.8215,
IND0000401,SEWA-III,IND,India,32.6029,75.9006,
IND0000403,SHANAN,IND,India,31.9894,76.8072,
IND0000404,SHARAVATHY,IND,India,14.2352,74.7673,
IND0000405,SHARAVATHY TAIL RACE (Gerusupa),IND,India,14.2352,74.7673,
IND0000406,SHIMSAPURA,IND,India,12.3409,77.1906,
WRI1019985,SHIROL MILL,IND,India,16.7493,74.5854,
IND0000408,SHOLAYAR,IND,India,10.3046,76.7305,
IND0000409,SHOLAYAR I&II,IND,India,10.3575,76.879,
WRI1019899,SHREE MEGA POWER,IND,India,26.0743,74.3858,
WRI1019934,SHRI MALAPRABHA,IND,India,15.6933,74.7162,
WRI1019986,SHRI SHANKAR,IND,India,17.8676,74.8405,
WRI1019900,SHRIRAM RAYONS PLANT,IND,India,25.1296,75.8832,
WRI1026789,SIIL Jaibhim Wind Farm,IND,India,21.127,74.2673,
IND0000411,SIKKA REP.,IND,India,22.4208,69.8276,
IND0000412,SIMHADRI,IND,India,17.591,83.0917,
IND0000413,SIMHAPURI TPP,IND,India,14.2133,80.0838,
IND0000414,SINGARENI TPP,IND,India,18.8372,79.5748,
IND0000415,SINGRAULI STPS,IND,India,24.1033,82.7068,
IND0000416,SINGUR,IND,India,18.6609,78.0876,
IND0000417,SIPAT STPS,IND,India,22.13,82.293,
IND0000525,SITAPURAM POWER LIMITED,IND,India,16.8301,80.0407,
IND0000418,SIVASAMUNDRUM,IND,India,12.3082,77.165,
IND0000536,SOLAPUR STPP,IND,India,31.7537,77.246,
WRI1019987,SONAI MILL,IND,India,19.3804,74.8397,
IND0000421,SOUTHERN REPL.,IND,India,22.5488,88.2926,
IND0000422,SRINAGAR,IND,India,30.2313,78.7924,
IND0000423,SRISAILAM,IND,India,16.0869,78.9007,
IND0000424,SRISAILAM LBPH,IND,India,16.0929,78.9118,
IND0000425,STAKNA,IND,India,33.9594,77.7142,
IND0000426,STERLITE TPP,IND,India,21.8144,84.0404,
IND0000427,SUBERNREKHA I&II,IND,India,23.457,85.555,
IND0000428,SUGEN CCCP,IND,India,21.3395,72.9889,
IND0000430,SURAT LIG.,IND,India,21.397,73.106,
IND0000431,SURATGARH,IND,India,29.179,74.0202,
IND0000432,SURULIYAR,IND,India,9.62,77.2726,
IND0000433,SURYA,IND,India,19.9214,73.0575,
IND0000434,SVPL,IND,India,22.2915,82.5257,
IND0000435,SWASTIK KORBA,IND,India,22.3005,82.7047,
WRI1026771,SWPPL Madhavakurichi,IND,India,8.823,77.6271,
WRI1026773,SWPPL Manurpalayam,IND,India,10.8166,77.3199,
WRI1026772,SWPPL Vadakkupanavadali,IND,India,9.0782,77.591,
WKS0067114,Sadashivpet Acme,IND,India,17.7,77.803,
WKS0067109,Sadashivpet ES,IND,India,17.584,77.885,
WKS0068246,Sadashivpet Karvy,IND,India,17.662,77.866,
WKS0067008,Sadashivpet Renew,IND,India,17.542,77.966,
WRI1026200,Sadeipali - ASPL Solar Power Plant,IND,India,20.731,83.4538,
WRI1026201,Sadeipali - REHPL Solar Power Plant,IND,India,20.7325,83.4632,
WKS0068549,Sadipali IBC,IND,India,20.75,83.48,
WKS0070779,Sadlapur,IND,India,17.793,77.013,
WRI1026657,Sai Sulphonates Wind Mill,IND,India,10.9262,77.3841,
WRI1026202,Sakri 1A Solar Power Plant,IND,India,21.0726,74.3862,
WRI1026203,Sakri 1B Solar Power Plant,IND,India,21.0864,74.3529,
WKS0067276,Salakpur,IND,India,17.903,79.032,
WKS0070868,Salboni OCL,IND,India,22.605,87.285,
WKS0070813,Salboni WBSEDCL,IND,India,22.585,87.265,
WKS0073301,Salhebhantha,IND,India,21.12,82.484,
WKS0068394,Saltek-Bhamer,IND,India,21.07,74.32,
WKS0065843,Samudram,IND,India,11.665,77.89,
WRI1026204,Sangatpura Solar Power Plant,IND,India,29.9611,75.7767,
WKS0070891,Santaldih,IND,India,23.56,86.475,
WKS0073931,Santej,IND,India,23.1394,72.4528,
WKS0068397,Santhpur PCIL,IND,India,18.17,77.425,
WKS0067286,Santhpur Sharda,IND,India,18.147,77.423,
WKS0068805,Sanwreej JWE,IND,India,26.98,72.25,
WKS0067132,Sardargarh,IND,India,30.219,74.761,
WKS0066858,Sarkari Tala,IND,India,27.697,70.943,
WRI1026076,Satara Wind Farm,IND,India,17.2387,73.9096,
WKS0066504,Sattur,IND,India,9.41,78.003,
WKS0073164,Satyampet,IND,India,16.521,76.811,
WKS0062593,Savda,IND,India,23.26,71.782,
WKS0070842,Sayala,IND,India,19.21,76.77,
WKS0066887,Seegipalle,IND,India,13.935,77.49,
WKS0067066,Shahpur KA,IND,India,16.5614,77.0701,
WKS0074077,Shakhapur,IND,India,16.544,77.935,
WKS0067279,Shankapur,IND,India,18.062,78.417,
WKS0064342,Sharah Bhiyanimani RP,IND,India,28.0292,73.0562,
WKS0065657,Sharah Bhiyanimani RR,IND,India,28.023,73.061,
WKS0066852,Sharah Bhiyanimani RSMM,IND,India,28.029,73.0606,
WKS0064337,Sharah Kishnayat JMIP,IND,India,27.966,72.995,
WKS0062592,Sherdi Sharkhandi,IND,India,23.3045,73.3094,
WKS0070814,Sherghati,IND,India,24.574,84.851,
WKS0069577,Shezhilanallur,IND,India,8.917,77.715,
WKS0067067,Shiggaon,IND,India,15.028,75.194,
WRI1026205,Shiloj Solar Power Plant,IND,India,20.8183,71.0063,
WKS0062053,Shinawad,IND,India,23.497,73.4235,
WKS0067071,Shirahatti,IND,India,15.225,75.565,
WRI1026206,Shirsoli Solar Power Plant,IND,India,17.4999,75.781,
WKS0063791,Shirsuphal,IND,India,18.316,74.568,
WKS0070751,Shirur,IND,India,18.685,77.305,
WKS0067254,Shivaji Nagar,IND,India,20.93,74.745,
WRI1026207,Shivasamundra Solar Power Plant,IND,India,12.3003,77.1638,
WRI1026208,Shivlakha - Backbone Solar Power Plant,IND,India,23.3585,70.6206,
WRI1026209,Shivlakha - CPEC Solar Power Plant,IND,India,23.383,70.6146,
WRI1026210,Shivlakha - Konark Solar Power Plant,IND,India,23.3654,70.6268,
WKS0065792,Shivlakha Backbone II,IND,India,23.356,70.618,
WRI1026786,Shree Nashik Wind Farm,IND,India,19.845,73.9074,
WRI1026785,Shree Sangli Wind Farm,IND,India,17.3031,74.631,
WRI1026784,Shree Southern Wind Farm,IND,India,17.5724,74.3386,
IND0000410,Shri Singaji MALWA TPP,IND,India,22.0971,76.5317,
WKS0070773,Siddapur,IND,India,16.915,75.545,
WKS0067101,Siddipet Sky,IND,India,18.225,78.995,
WKS0067069,Sindagi,IND,India,16.93,76.225,
WKS0068401,Sindhanur,IND,India,15.775,76.845,
WRI1026211,Singrauli Solar Power Plant,IND,India,24.1185,82.6415,
WKS0067117,Sircilla Acme,IND,India,18.302,78.892,
WKS0067070,Siruguppa,IND,India,15.51,76.911,
WRI1026212,Sivaganga Solar Power Plant,IND,India,9.8043,78.4487,
WRI1026213,Solitaire Solar Power Plant,IND,India,23.9116,71.9324,
WKS0074070,Somaram A,IND,India,17.718,78.995,
WKS0074071,Somaram B,IND,India,17.723,78.978,
WKS0074072,Somaram C,IND,India,17.713,79.019,
WKS0074084,Somaram F,IND,India,18.257,78.304,
WRI1026764,Sonu Wind Farm,IND,India,27.2081,70.6958,
WKS0067020,Srinivasapura,IND,India,13.369,78.365,
WKS0061629,Sujangadh,IND,India,22.7257,71.4364,
WRI1026762,Sumilon Shikarpur Wind Farm,IND,India,23.2414,70.7262,
WRI1026763,Sumilon Vershamedi Wind Farm,IND,India,22.972,70.5443,
WKS0070858,Supa,IND,India,25.353,79.769,
WRI1026214,Supe Solar Power Plant,IND,India,18.3198,74.3686,
WRI1026087,Surajbari Creek Wind Farm,IND,India,23.3232,70.6417,
WKS0061690,Surel,IND,India,23.474,71.583,
WKS0068006,Suriyakheda 1,IND,India,24.048,75.347,
WKS0068020,Suriyakheda 2,IND,India,24.04,75.346,
WKS0065803,Suryalabh,IND,India,27.445,72.481,
WKS0067234,Sutholi,IND,India,24.721,75.04,
IND0000436,T.B. DAM,IND,India,15.2615,76.3379,
WKS0067072,T.N.Pura,IND,India,12.055,76.961,
WRI1020016,TADALI,IND,India,20.0116,79.2036,
WRI1019988,TADALI SPONGE IRON,IND,India,20.0123,79.1863,
IND0000438,TALCHER,IND,India,20.9099,85.2072,
IND0000439,TALCHER STPS,IND,India,21.0966,85.074,
IND0000440,TALWANDI SABO,IND,India,29.924,75.2372,
IND0000441,TAMNAR TPP,IND,India,22.0987,83.4513,
IND0000442,TANAKPUR,IND,India,29.0057,80.0946,
IND0000443,TANDA,IND,India,26.586,82.602,
IND0000444,TANIR BAVI,IND,India,12.9019,74.816,
IND0000445,TARAPUR,IND,India,19.8294,72.6617,
IND0000537,TASHIDING,IND,India,27.3403,88.2332,
IND0000446,TAWA,IND,India,22.5616,77.9635,
IND0000447,TEESTA  I-III,IND,India,26.4875,88.3155,
IND0000450,TEESTA -V,IND,India,27.2517,88.4604,
IND0000449,TEESTA LOW DAM -IV,IND,India,26.9279,88.4562,
IND0000448,TEESTA LOW DAM-III,IND,India,27.0017,88.443,
IND0000526,TEESTA-III,IND,India,27.5981,88.6505,
IND0000451,TEHRI ST -1,IND,India,30.3787,78.4795,
IND0000452,TENUGHAT,IND,India,23.7573,85.8936,
WRI1019989,THAL WORKS,IND,India,18.7026,72.8709,
IND0000453,THAMMINAPATNAM TPP,IND,India,14.2133,80.0838,
WRI1019990,THANE PLANT,IND,India,19.0875,73.0258,
IND0000454,THIROT,IND,India,32.659,76.7817,
IND0000455,TILLARI,IND,India,15.8094,74.1588,
IND0000456,TILLAYA,IND,India,24.3249,85.5198,
IND0000457,TIRORA TPP,IND,India,21.4129,79.9671,
IND0000458,TITAGARH,IND,India,22.7318,88.371,
IND0000459,TORANGALLU EXT,IND,India,15.1839,76.6622,
IND0000460,TORANGALLU IMP,IND,India,15.1839,76.6622,
IND0000461,TORR POWER SAB.,IND,India,23.0701,72.5933,
IND0000462,TROMBAY,IND,India,19.0004,72.8983,
IND0000463,TROMBAY GT,IND,India,19.0018,72.8967,
WRI1019991,TROMBAY WORKS,IND,India,19.0366,72.8892,
IND0000464,TROMBAY_Coal,IND,India,19.0004,72.8983,
IND0000465,TROMBAY_Oil,IND,India,19.0004,72.8983,
IND0000538,TUIRIAL,IND,India,24.3588,92.8837,
WRI1019935,TUNGABHADRA SUGAR,IND,India,15.6609,76.8756,
IND0000466,TUTICORIN,IND,India,8.7635,78.1753,
IND0000468,TUTICORIN JV,IND,India,8.7603,78.1699,
IND0000467,TUTICORIN- IND BARATH,IND,India,8.7635,78.1753,
WRI1026758,TVS Kunnur Wind Farm,IND,India,9.9438,77.5077,
WRI1026774,TVS Tirunelveli Wind Farm,IND,India,8.9165,77.659,
WRI1026767,TVS Virali Wind Farm,IND,India,17.501,74.7001,
WRI1026660,Tadas wind farm,IND,India,15.1069,75.1661,
WKS0074082,Tadwai A,IND,India,18.278,78.264,
WKS0074083,Tadwai B,IND,India,18.246,78.262,
WKS0074085,Tadwai C,IND,India,18.256,78.294,
WKS0062422,Tahliwala,IND,India,30.345,74.192,
WKS0069403,Talaricheruvu,IND,India,14.987,78.047,
WKS0073279,Talaricheruvu II,IND,India,14.946,78.059,
WRI1026215,Talcher Kaniha Solar Power Plant,IND,India,21.0866,85.0987,
